Postcode,Number of individuals lodging an income tax return,Count taxable income or loss,Proportion with salary or wages,Count salary or wages,Proportion with net rent,Count net rent,Average net rent,Median net rent,Count total income or loss,Count total deductions,Average total deductions,Median total deductions,Proportion with total business income,Count total business income,Average total business income,Median total business income,Proportion with total business expenses,Count total business expenses,Average total business expenses,Median total business expenses,Proportion with net tax,Count net tax,Count super total accounts balance,Population,"Number of individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Median Sales Price
$'000s","Mean Sales Price
$'000s",Annual median salesprice change,Annual change in sales Count,"Sales
No.",No. 1 Bedroom rented,No. 2 Bedroom rented,No. 3 Bedroom rented,No. 4 or more Bedrooms rented,No. Bedsitter rented,No. Not Specified rented,No. Total rents,"Median Weekly Rent for New Bonds
$",Annual change in Median Weekly Rent,Annual change in New Bonds Lodged,"New Bonds Lodged
No.","Total Bonds Held
No.",sum of speeding fines paid in 2015($)
2380,-0.33714369366548225,-0.33714369366548225,0.48687006977347375,-0.3150685896681219,-0.6996451627377854,-0.4552437138892661,-0.21276455463820065,-0.010802781592874842,-0.33714369366548225,-0.33714369366548225,-0.3194311003523208,0.00466676113001075,-0.41371704453273744,-0.38651210100649663,-0.43908790368986306,0.0013968819982483952,-0.2818914766834924,-0.35771999479879046,-0.2581706896649401,0.5028430848513484,0.2652452566504121,-0.33307985422171277,-0.35096178879354634,-0.2481833838572627,-0.3390125061302488,-0.34371251724794866,-0.39571613079447915,-0.33800831301191603,-0.4020966823639953,-0.33201107770208915,-0.38812850412105715,-0.150680779518047,-0.2282154180142866,-0.33126126163651193,-0.3856396374117423,-0.34285965537132707,-0.4016732680324492,-0.1293267323221709,-0.04538751750639183,-1.2173441066880408,-1.1137580088508705,-0.6624903001998624,0.6003061385942842,-0.05429274306137499,-0.342154350438077,-0.2806406738637447,0.056325068002145644,0.13602735009962744,-0.18896098446152498,0.033900625152966435,-0.17861427121058043,-0.9866391555964089,1.0420117939095679,-0.36103209850143325,-0.10390240701632443,-0.17798991527737232,0.13387976991672554
2382,-0.9729598137805383,-0.9729598137805383,-0.7498980016246358,-0.9427834404150212,-0.9428347916052303,-0.9607096866164657,-0.3832605513868168,0.0843646419547036,-0.9729598137805383,-0.9729598137805383,-0.5605549213404636,-1.1731974564727023,0.32952199687344236,-0.9717973439760614,0.5911537827561163,0.0182877345802062,0.8666106670455345,-0.9671579033226172,0.7048322537920906,1.2515367075562438,-1.0405775453208534,-0.9656859187337475,-0.9631662611788274,-0.9515082038245837,-0.9723421279637984,-0.9727296846418274,-0.9498011343444589,-0.9668635502616486,-0.854628098130995,-0.9613321569236484,-0.9345564173365849,-0.8345505808138448,-0.8026084500525695,-0.9612044180591088,-0.9340861415840517,-0.963564809036275,-0.8525121597862438,-0.7587011041235441,-0.7179630793772466,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.40938283605908893,-0.6586543789476944,-0.7731523925287543,-0.5854581204718325,-0.2585638794574248,-0.6490501020810096,-0.7706329706063837,-0.3835296115223747,0.2079760144009419,-0.07190760262284274,-0.7195102281935454,-0.7721390458739353,-0.7199448568745989
2388,-0.8902300715107414,-0.8902300715107414,-0.4750606524250559,-0.8676900901239133,-1.1860244204726749,-0.9135899772944387,0.09116309173976724,0.1542428200840444,-0.8902300715107414,-0.8902300715107414,-0.28233512789260656,-1.501316774233458,0.32952199687344236,-0.8857643238513593,1.0356852047844602,0.6156097031603504,0.10094257122618358,-0.8927016882540953,1.4898856713128712,1.5652389918745409,-0.48093920161888254,-0.8858977664529504,-0.8830776635926362,-0.8022275697441162,-0.8877883133595195,-0.8908284040609873,-0.8911677780804595,-0.88808422002856,-0.8088880868161417,-0.8791842754028678,-0.8730480291437709,-0.8586871620360494,-0.8528689803452045,-0.8790222820370915,-0.8744195459965173,-0.883548176494852,-0.8085883561564611,-0.6430323006573457,-0.587943934558242,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.46220521761845546,-0.6231773645547024,-0.7872454561785511,-0.6447105504221456,-0.2585638794574248,-0.6490501020810096,-0.7870151674408096,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.7851351752165135,-0.612725514228329
2390,-0.45141875309156665,-0.45141875309156665,0.3494513951736838,-0.4338173995530682,-0.6996451627377854,-0.554480677461414,-0.05857687062206085,0.15623933945916843,-0.45141875309156665,-0.45141875309156665,-0.5256847072283322,-0.8576981124719756,-0.7853365652358271,-0.5285969372730502,-0.04558826682929783,0.4794198218526766,-0.6647255245931678,-0.5162841565187906,0.18653080478259043,1.075157913160414,0.2652452566504121,-0.446746309256658,-0.4611500850741494,-0.39714957742360596,-0.44575060492605517,-0.44746265739091623,-0.5062914852927872,-0.43962445298183384,-0.5006951159528542,-0.4256632577290621,-0.4946109744514586,-0.4885929166289118,-0.5640467214488943,-0.42567181177121455,-0.4966915325074197,-0.43934061559617044,-0.5025547239570763,-0.19056315768662882,-0.1303173313234385,-1.2030059382356766,-1.1990718481677012,0.9383452709100714,-1.0005415786504084,-0.573506101993145,-0.27012383012985,-0.3063309256655665,-0.37049343110598737,-0.24039985193765603,-0.2585638794574248,-0.4456179705645061,-0.3921477333972347,-1.437972787916713,-0.06322398128409878,-0.1709686708716288,-0.4042714405375772,-0.3927085739808378,-0.03971483779429998
2396,-1.0100286300497945,-1.0100286300497945,-0.8873166762244258,-0.9757112785387013,-1.1860244204726749,-0.9878392162261177,0.9043548675364277,1.21572562119165,-1.0100286300497945,-1.0100286300497945,-0.7504863003342006,-1.013344455512334,1.8160000796858013,-0.9991714867430121,0.18297227401305646,3.961297810740454,1.6322787628648863,-1.0057648296544432,0.3852545114419773,3.6124928553975644,-1.6002158890228224,-1.0000391509657574,-1.0010301931053667,-0.9537092874234532,-1.0126541415232597,-1.0133608971608714,-0.9850705906029628,-1.0053336123015422,-0.8861199215541178,-0.9994401457254108,-0.9707878843745631,-0.9310969057026633,-0.9050018646328317,-0.9993282973515983,-0.9716149154873436,-1.0014327627081419,-0.884221780574827,-0.7944223522528112,-0.7676016135832412,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6770045588061386,-0.8536841848133078,-0.6969921062606572,-0.2585638794574248,-0.6853772684232423,-0.8452002113699773,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7789892447324073,-0.8458779536655202,-0.7712765174559281
2400,-0.38697793010693254,-0.38697793010693254,0.21203272057389386,-0.37779537632001947,-0.9428347916052303,-0.5423437826360434,0.08375022231591435,0.054416851327843255,-0.38697793010693254,-0.38697793010693254,-0.260077544416778,-0.3360725303907741,-0.7853365652358271,-0.5142581005855998,0.36519486233408016,2.486123979299398,-0.6647255245931678,-0.5024959685431384,0.36442289058780897,1.403291189747461,0.6383374857850594,-0.366008298020137,-0.3650012242269823,-0.2421304039603717,-0.36411243910123414,-0.37041667893499325,-0.39495466802250506,-0.34567167198400633,-0.374445032635166,-0.3289552484113818,-0.37428988264910296,-0.31159132099941117,-0.2386312003475491,-0.328563817346949,-0.37215569587080083,-0.3394021465578088,-0.3770901276139938,-0.06638929514203358,0.027399184370696363,-1.5112765599615094,-1.4528805201352728,0.08566201188354806,0.7350981602526421,-0.573506101993145,-0.3877736799666208,-0.25862045803361167,-0.10876510618118881,-0.27525422249666376,-0.2585638794574248,-0.46014883710139914,-0.3311381727724763,-1.6836101187813033,2.0085254363025404,-0.5161866645358625,-0.213938587613219,-0.3316832709809055,-0.12318610040698452
2402,-0.9473062290114174,-0.9473062290114174,-0.8873166762244258,-0.9228181449011155,-0.9428347916052303,-0.9435752468630013,0.2764848273360891,0.47634794593738683,-0.9473062290114174,-0.9473062290114174,-0.2140785385667323,-0.9712778763122373,0.32952199687344236,-0.9509408542488609,0.46343787121322627,2.173820383308514,0.483776619135859,-0.9506120777518345,0.5906221265906991,2.693261554215143,-1.413669774455499,-0.9447890217078244,-0.9422134673880178,-0.8948303011536953,-0.9487634030516606,-0.9489642584514433,-0.941600204468791,-0.9446398092425867,-0.8531651224217692,-0.9411996345378115,-0.9280912178345465,-0.8586871620360494,-0.8523516600635005,-0.9410635006970389,-0.9286169163584427,-0.9415026099404916,-0.8521117755662913,-0.7655051513862616,-0.7428945588773725,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.7812055717572096,-0.6447105504221456,-0.18896098446152498,-0.6490501020810096,-0.8079165909881805,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7492497364629763,-0.8057594674340832,-0.7941439607490708
2404,-0.9592124382104831,-0.9592124382104831,-1.8492473984229538,-0.9415914824738925,-0.6996451627377854,-0.9428613118732737,1.8194735979110652,1.1764607401475444,-0.9592124382104831,-0.9592124382104831,-0.3958488036193322,-1.6611697751938264,0.701141517576532,-0.9470302624250108,-0.12965881202013751,-0.2681480522117356,0.8666106670455345,-0.9450968025615737,0.04063287196203661,1.6068139934107009,-1.7867620035901461,-0.9587202863917732,-0.9523176065257178,-0.9048137874771389,-0.9591583247871193,-0.9617413693064885,-0.9549928335155196,-0.9599665271867673,-0.8666507247823614,-0.958995346289578,-0.9449188529143981,-0.8747782161841858,-0.8518836445007273,-0.9588666330081543,-0.9451803783198567,-0.9591194405617515,-0.8673738520354368,-0.7518970568608265,-0.7288686959706567,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.46220521761845546,-0.6586543789476944,-0.7791922769500959,-0.6447105504221456,-0.18896098446152498,-0.6490501020810096,-0.8028324609361174,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7492497364629763,-0.7986963536609429,-0.7969095967934356
2406,-1.007450997130409,-1.007450997130409,-0.7498980016246358,-0.9728803784285207,-1.4292140493401195,-0.9878392162261177,-0.9029026979989033,0.27469948904986047,-1.007450997130409,-1.007450997130409,0.16875189721751893,-0.6683985060715396,0.32952199687344236,-1.0161173846463625,0.8213699002295821,1.7250906703095088,0.483776619135859,-1.0209318364276607,0.8040696535045487,1.7499785992514716,-0.48093920161888254,-0.9940233775795069,-0.9914578507643876,-0.9869613717920881,-1.0070763786408186,-1.0077389683846514,-0.9574215913995267,-0.9969039174322427,-0.8480129164066212,-0.9888346205400147,-0.9403407103572688,-0.8989147974063905,-0.6358787372846942,-0.9887183498126507,-0.9367735337071569,-0.9897430900529133,-0.8472172778488124,-0.8182365176723226,-0.7850421945039285,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6770045588061386,-0.8234847627066002,-0.6969921062606572,-0.2585638794574248,-0.6490501020810096,-0.8389862746396778,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.8371196925868262,-0.8481975894372222
2420,-0.7982944973859968,-0.7982944973859968,-0.8873166762244258,-0.7967685926267559,-0.21326590500289627,-0.7900792240715495,0.7735177222054244,0.884968911379437,-0.7982944973859968,-0.7982944973859968,-0.3491078783200922,-0.6810184798315687,1.4443805589827123,-0.6811100184032041,-0.6507652015248382,-0.9312616633663587,2.015112810774561,-0.6569236738704429,-0.3831221213692622,0.38418825953051755,-1.6002158890228224,-0.8184577805965623,-0.7941612391808754,-0.7255040842978097,-0.7990511765934096,-0.7998553747730649,-0.8374640580743771,-0.8152823097937019,-0.7776644008027997,-0.8196854815661537,-0.8327144638433372,-0.7782318912953674,-0.7277147570431202,-0.8198583372860112,-0.8330525805435528,-0.8181847955916731,-0.7770289220877115,-0.6107130761594374,-0.5595650484878206,-1.002271579902576,-0.9218018703880012,0.03964209813500783,-0.0736539696975052,-0.573506101993145,-0.46220521761845546,-0.6109439113157397,-0.618128692380989,-0.6028853057513364,-0.2585638794574248,-0.6490501020810096,-0.7243108967986969,-0.28367703800018307,0.2079760144009419,-0.4467840869534515,-0.7195102281935454,-0.7238273476656556,-0.4680827491080489
2421,-0.9167428672529909,-0.9167428672529909,-0.200223303225476,-0.8870594066672547,-0.4564555338703405,-0.9014530824690681,0.19605519408728542,-0.014795820343122889,-0.9167428672529909,-0.9167428672529909,-0.15472498263118947,0.45898581649105724,0.701141517576532,-0.8909784462831594,-0.43191980267164387,-0.10656283310601337,0.8666106670455345,-0.8927016882540953,-0.10591604901020996,0.570187715438847,0.2652452566504121,-0.9029952276559783,-0.9145600339585228,-0.9255668614093366,-0.9216351926688785,-0.9205990723532427,-0.8841409351784716,-0.9138331061747835,-0.7866035907658487,-0.9029118910718898,-0.866051163566963,-0.8747782161841858,-0.8467341896370653,-0.9027597917852453,-0.8674182950646994,-0.9069275218053089,-0.7826951004545046,-0.8165355058566433,-0.8113413741883972,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6770045588061386,-0.8234847627066002,-0.6969921062606572,-0.2585638794574248,-0.6490501020810096,-0.8452002113699773,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.840227462647008,-0.7051050360997044
2422,-0.7214564875033666,-0.7214564875033666,-1.711828723823164,-0.7560930278857392,-0.4564555338703405,-0.7479570596776162,0.7512791139338658,0.9907844382610101,-0.7214564875033666,-0.7214564875033666,-0.6829716304575206,-1.5517966692735745,1.4443805589827123,-0.5716134473354013,-0.6463078798256917,-0.3484681903637028,1.6322787628648863,-0.5548910828506167,-0.426566007139582,0.5399513506852762,-2.532946461859441,-0.777138916022578,-0.7271548427940222,-0.6350238263585689,-0.7180468474597751,-0.7238315651855455,-0.8066035139919815,-0.7604126595535351,-0.7584721173788236,-0.7734885328772246,-0.8092438786560334,-0.7943229454435038,-0.7782960305783142,-0.7731026362669203,-0.8102395213888012,-0.7742250406769406,-0.7609239920859087,-0.4338078473287812,-0.3598931827925646,-1.1814986855571301,-1.1244222387654743,0.6734020531863328,-0.438558227707203,-0.573506101993145,-0.46220521761845546,-0.5265330839668965,-0.5335703104822079,-0.3833027712295877,-0.18896098446152498,-0.46014883710139914,-0.6034215822274164,-0.7315871535140123,0.2360752290245097,-0.2060118442814668,-0.6094740475966508,-0.605449560827824,-0.5115032350045766
2423,-0.8783238623116757,-0.8783238623116757,-0.8873166762244258,-0.863667232072604,-0.4564555338703405,-0.8750374878491438,0.7694406440223053,1.3794402099518202,-0.8783238623116757,-0.8783238623116757,-0.6748105165163835,-1.3624970628731383,1.4443805589827123,-0.799731303726657,-0.9986728050055625,-0.8459805755050054,1.6322787628648863,-0.79618437242453,-0.7581104434546357,0.2927919751617694,-1.6002158890228224,-0.8881141040163059,-0.8587213703028118,-0.7913793720068311,-0.8800555057270442,-0.8812455709197032,-0.9050827950633981,-0.8900766933613036,-0.8339850725667075,-0.8919468565581751,-0.9003022448082827,-0.8828237432582541,-0.8542283318681979,-0.8917901850076894,-0.9013077989634186,-0.8919449836133964,-0.8344573721745481,-0.6124140879751168,-0.5463311276641455,-0.8517208111527508,-0.8236909551736458,1.9941735777694358,-0.5492752465356153,-0.573506101993145,-0.498220477772569,-0.6439742350609391,-0.7006737794726563,-0.6447105504221456,-0.2585638794574248,-0.6490501020810096,-0.7695031639281474,-0.2936622953524026,0.0679056869592176,-0.16190872847786578,-0.7195102281935454,-0.7732691440776378,-0.6914951955655934
2425,-0.9360137419360147,-0.9360137419360147,-0.33764197782526595,-0.9074716864090836,0.029923723864548644,-0.9064506273971619,-0.16865798156627604,0.5542122015672237,-0.9360137419360147,-0.9360137419360147,-0.37359122014350366,-0.36972579375085163,1.4443805589827123,-0.8896749156752093,-0.22757434420301986,-0.8093640419357262,1.6322787628648863,-0.8899440506589649,-0.045699644978629675,0.9022150693047628,-0.8540314307535298,-0.929907898068152,-0.9259404854083534,-0.9180988991988867,-0.9402699913897615,-0.9402758230700125,-0.9266152726048359,-0.9374362518088217,-0.8393075637916498,-0.9259204880842747,-0.9121640700547994,-0.8908692703323223,-0.8749358470288687,-0.9259578126754865,-0.913454676951128,-0.9301422238389315,-0.8370084069142162,-0.775711222280338,-0.7606623000550498,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.8234847627066002,-0.6447105504221456,-0.2585638794574248,-0.6490501020810096,-0.8169550444140706,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7641194905976918,-0.817625498572959,-0.6854762981743047
2426,-1.0188662286305443,-1.0188662286305443,-0.6124793270248459,-0.9819690577296271,-0.9428347916052303,-0.9914088911747562,1.0348213693962383,2.172058401876057,-1.0188662286305443,-1.0188662286305443,-0.7816469172003606,-1.1479575089526441,1.4443805589827123,-1.0161173846463625,-0.2260643127702478,-0.35118490091884286,1.2494447149552104,-1.022310655225226,0.09937497929713623,0.4085835083657849,-1.0405775453208534,-1.006213234177962,-1.0050718487604469,-1.0044128203259817,-1.0215278551998708,-1.0205160792396968,-0.9927276446616324,-1.0129969712736324,-0.8933183090359496,-1.0046530309860293,-0.9779358594584902,-0.9391424327767316,-0.9126645764888056,-1.0045433563114199,-0.9787925541791453,-1.006536704290002,-0.8905649653748329,-0.8046284231468875,-0.7809791992384911,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.5102255644906069,-0.6770045588061386,-0.8234847627066002,-0.6969921062606572,-0.2585638794574248,-0.6853772684232423,-0.8452002113699773,0.01987478550727775,0.2079760144009419,-0.16190872847786578,-0.7938589988671227,-0.8430527081562641,-0.8477536320722058
2427,-0.8874069497418908,-0.8874069497418908,-1.986666073022744,-0.8873573961525368,-0.6996451627377854,-0.8900301226334251,0.32837491330305923,0.49498212677187775,-0.8874069497418908,-0.8874069497418908,-0.6280695912171436,-1.677996406873865,-0.7853365652358271,-0.9300843645216603,-0.5594537827166095,0.3217324918043293,-0.6647255245931678,-0.9299297957883562,-0.5076331787356745,-0.17632980525726857,-2.9060386909940883,-0.9115439582574922,-0.8686127907218235,-0.8506514089192442,-0.8870277093300957,-0.8866119574788223,-0.9028236548612789,-0.9050968769466006,-0.8234292080071912,-0.9108210962948972,-0.8988726309721783,-0.8586871620360494,-0.838654750795762,-0.9106722950346299,-0.8996008955419877,-0.9093971709578219,-0.8238019278365533,-0.6447333124730251,-0.6221889056731782,-0.7274566845655933,-0.7980968033785966,0.338771537500519,-0.7735087031261547,-0.573506101993145,-0.4333930094951646,-0.5754668969227476,-0.6463148196805827,-0.5750018093041303,-0.18896098446152498,-0.6490501020810096,-0.699455149877499,-0.4320294329474388,1.4984111587044875,0.5454261271430113,-0.6600312116546835,-0.7000952853879041,-0.7460146155875326
2428,0.3909762338485164,0.3909762338485164,-1.574410049223374,0.12118801678498065,-0.6996451627377854,0.07592391846813011,0.8976832850549601,0.9961084899280076,0.3909762338485164,0.3909762338485164,-0.5130720765920292,-1.3330504574330706,-0.042097523829647286,0.43080159017817393,-0.03212533598289632,0.6799839315321476,0.10094257122618358,0.4943900220965148,-0.10049752998288493,-0.02320094284998005,-1.7867620035901461,0.17177018074547407,0.3768553071988926,0.7392384406212797,0.40561883867565,0.4070705165945116,-0.04905510756855277,0.27291466424312527,-0.2318224091330871,0.15386577952038288,-0.13576483071688766,-0.3759555375919569,-0.21486562563757663,0.15284007353038245,-0.13828667728936564,0.18663312292747194,-0.25149656830398404,1.2042665311704686,1.2933945569334155,-0.8588898953789329,-0.868480720814982,-0.2009763080359308,0.043641683625136415,2.521804307023176,-0.04682921717434606,0.5255438945839022,0.9139886558326393,0.12208560187602434,-0.18896098446152498,-0.009691974457712882,0.5015293490876516,-1.0842093845809502,1.1212004896668955,-0.8899031831961107,0.3481381186790262,0.5006340560459488,0.2776346203069727
2429,-0.4531371750378235,-0.4531371750378235,-0.7498980016246358,-0.49535222826383707,-0.9428347916052303,-0.6030282567628965,0.7045780365635926,1.1618195980633015,-0.4531371750378235,-0.4531371750378235,-0.5620387602388521,-0.7525316644717334,0.701141517576532,-0.33437087668849536,-0.4094694558277797,-0.503675045557357,0.483776619135859,-0.3094613368840078,-0.18859154427519045,0.2677095362184664,-1.413669774455499,-0.5171941818061714,-0.451896820811203,-0.31798917799283677,-0.45715966536741215,-0.4601119971374111,-0.6483345894180275,-0.5009313247585565,-0.6732317921423265,-0.5293816989489535,-0.6671377325765866,-0.7138676747028216,-0.7257205124471264,-0.529073842871127,-0.6696015572609297,-0.5238026166121169,-0.677469242607277,-0.015358940671651965,0.08073372299129855,-1.062013948454094,-1.0668353972266136,-0.6631477275391273,-0.38466941323319703,-0.25399018880436347,-0.4213879227771268,-0.5461066091492369,-0.4087460324411502,-0.49483675701841245,-0.18896098446152498,-0.1332043400213043,-0.5644432518282653,-0.5004997690769414,0.7980595214958657,0.3870358673965238,-0.5618908343655613,-0.5644835009436102,-0.40416744452485986
2430,0.9768353730973894,0.9768353730973894,-0.6124793270248459,0.7660372629356049,-0.6996451627377854,0.5321283769041196,0.7668461397239568,0.8477005497104552,0.9768353730973894,0.9768353730973894,-0.5627806796880465,-0.9292112971121403,-0.41371704453273744,0.8075219358757334,-0.10509805980035099,0.1636908082053115,-0.2818914766834924,0.8970051109855587,-0.10880720227213957,0.008180738750316925,-1.0405775453208534,0.773980758674348,0.9536421129225513,1.5150417990942306,0.9907768719790258,0.9870235783050165,0.36036150237377995,0.8510384650976199,0.04685136362270376,0.7529880751631869,0.26024571998804513,0.3240053178519774,0.4714383821979947,0.7513130465747452,0.26414905188674437,0.7686471065363819,0.026458179431701357,2.2622958805230473,2.489296874537638,-1.131315095973855,-1.0625697052607719,-0.4567155430099613,0.532000316611648,2.7614412419147625,0.10443487547293077,0.27231141253737273,1.405232588768415,0.7320370866586595,-0.18896098446152498,0.5860735535549044,0.7020700344745888,-1.520707777406528,0.2790755423120907,-0.26623237782060316,0.6157936931039049,0.7017915363049849,0.7991316864199118
2431,-0.7467418389982896,-0.7467418389982896,-1.574410049223374,-0.7726314443188999,-0.4564555338703405,-0.7636636294516252,0.4866396755023181,0.8536901078358272,-0.7467418389982896,-0.7467418389982896,-0.5791029075703207,-1.4550435371133514,0.701141517576532,-0.6889312020509043,-0.47998610442325573,0.047699079285853006,0.483776619135859,-0.6955306002022691,-0.3973289804444395,-0.19454034312021462,-2.1598542327247934,-0.7869541252317237,-0.7392798097592623,-0.6557769002907666,-0.7511331227397103,-0.749641329112737,-0.8162860925739532,-0.7772720492921339,-0.7683838565314749,-0.7900259619798763,-0.8195499054640525,-0.7138676747028216,-0.6827784945584269,-0.7901864501008189,-0.8196749781659449,-0.7928297309592057,-0.7715049005626243,-0.5477756389793002,-0.5074452056324651,-0.8349929479583257,-0.923934716370922,0.6471049596157383,0.10522890016685754,-0.573506101993145,-0.46220521761845546,-0.44089891129415704,-0.37049343110598737,-0.4774095717389086,-0.2585638794574248,-0.6490501020810096,-0.5497557650111937,-0.8907806850151054,0.8437562240655061,0.21254040007945227,-0.4518546537686667,-0.5523349452538089,-0.49668524819845356
2439,-0.8595439653275824,-0.8595439653275824,-0.8873166762244258,-0.8480227840952899,-0.9428347916052303,-0.8828907727361482,0.7809305916292772,0.26538239863261504,-0.8595439653275824,-0.8595439653275824,-0.4514927623089036,-0.3823457675108807,-0.042097523829647286,-0.8609972423003086,-0.3627130608612231,0.0427381295764668,0.10094257122618358,-0.8540947619222692,-0.23339484647992745,0.39529783294376136,-1.413669774455499,-0.8695918543796922,-0.8569132611939602,-0.8523808317469274,-0.8761257182416878,-0.8749847866007311,-0.901034347006988,-0.8853254107986075,-0.8322638661025655,-0.8863744619692382,-0.8956188937043587,-0.7943229454435038,-0.7854770732570415,-0.8865751260478677,-0.8956875976934401,-0.886017825647365,-0.831407545181265,-0.6413312888416663,-0.6336892342366831,-0.005768872463255957,-0.004678097732070359,-0.3765094076196484,-0.38466941323319703,-0.8730522706076277,-0.498220477772569,-0.6586543789476944,-0.7328864963864776,-0.6447105504221456,-0.2585638794574248,-0.5400686030543113,-0.784190650745219,-0.5353055232761047,0.9639584199552128,2.5835957014509567,-0.674900965789399,-0.7842876015637367,-0.7090788184160813
2440,0.17494604631907645,0.17494604631907645,-0.200223303225476,0.10837446891784716,-0.6996451627377854,-0.08685325918978164,0.44957532838305375,0.5049647236474979,0.17494604631907645,0.17494604631907645,-0.5857801826130693,-0.7567383223917431,0.32952199687344236,0.3591074067409221,-0.5427342780573622,-0.1696377651253523,0.483776619135859,0.4433737265866017,-0.3472603328951287,0.33803199060745304,-1.0405775453208534,0.06111161240365419,0.21465728419897012,0.6350014101891049,0.18960729431929121,0.18755975210483383,-0.2406076450517055,0.11581580531527347,-0.4113422525688577,0.04619273568898785,-0.297945206357066,0.07459397855586287,0.12550538791178625,0.0463809389022987,-0.2904917748906259,0.06578495773116644,-0.42042855356732317,1.2603999210878882,1.2908901740090026,-1.231682275140405,-1.1884076182530974,-0.490901764651734,0.03748296197096428,0.6646180616133835,-0.027621078425485508,-0.12282912708112488,0.5918614866944257,-0.05567168797491508,-0.18896098446152498,0.09928952456898542,0.0931042349052415,-1.866482974860516,1.2800036268576651,1.514669020966336,0.16077921658161115,0.09351617816214125,0.9266930099714439
2441,-0.7677311356275703,-0.7677311356275703,-1.1621540254240041,-0.776356312884927,-0.21326590500289627,-0.7643775644413529,1.0170304827789913,0.9481920249250311,-0.7677311356275703,-0.7677311356275703,-0.5049109626508922,-1.2531239569528865,1.4443805589827123,-0.6328793859090529,-0.34608452195093803,-0.5152505948792582,1.6322787628648863,-0.6224532039313124,-0.1655580517314731,0.6700593444733688,-1.6002158890228224,-0.7929698986179743,-0.7554464323795825,-0.5499676672879708,-0.7570911876368634,-0.7593519333625713,-0.8266612943874249,-0.7760459118565994,-0.7751772649608487,-0.7840940580626208,-0.8232910962386192,-0.7299587288509581,-0.6535387540252072,-0.7840722430444763,-0.8218680970461221,-0.780152198642972,-0.7754817750667204,-0.3912825519367965,-0.34769485740873124,-1.097859369585005,-1.0455069373974057,-0.48301263658055565,1.1900037369812642,-0.573506101993145,-0.498220477772569,-0.6023804940484657,-0.6785275365944041,-0.5854581204718325,-0.18896098446152498,-0.6490501020810096,-0.7367387702592958,-0.24887128380101972,0.6132858980621017,-0.4948799266960829,-0.7046404740588299,-0.7379535752119363,-0.4851205227392543
2443,-0.5459319601356966,-0.5459319601356966,-1.986666073022744,-0.6334703546921246,-0.6996451627377854,-0.6180208915471779,1.0518709690711,1.2862693057793657,-0.5459319601356966,-0.5459319601356966,-0.7527120586817835,-1.3204304836730414,-0.042097523829647286,-0.5233828148412502,-0.5663489864879422,-0.8191678235042752,0.10094257122618358,-0.5176629753163559,-0.46325110415850335,-0.5401969674621718,-2.1598542327247934,-0.6281693697998991,-0.536877948927228,-0.34951183953378856,-0.5356286477363007,-0.5352414089650773,-0.7052352342053784,-0.5895197544759208,-0.7094923373994867,-0.6359762147953929,-0.7313876560568621,-0.6655945122584124,-0.6381063186511069,-0.6362522959764275,-0.7312336803936645,-0.6280218108481679,-0.7178622813921001,-0.1922641695023082,-0.09872095735199153,-0.7322360740497147,-0.7725026515835474,-0.2824972981047734,0.36179564544180043,-0.05429274306137499,-0.37576859324858297,-0.32101106955232184,-0.3725067259131012,-0.44604063823580165,-0.18896098446152498,-0.4092908042222733,-0.4542871007002293,-0.752128254352863,0.2999370804417092,0.010254597333533608,-0.48456811286504076,-0.4537338769807701,-0.2754489206284488
